REGIONID,PRODUCTGROUP,PRODUCT,ITEM,YEARWEEK,YEAR,WEEK,QTY,HOLIDAY,HCLUS,PROMOTION,PRO_PERCENT
A01,PG01,P01,ITEM010,201613,2016,13,28,N,4,Y,0.187859825
A01,PG01,P01,ITEM010,201614,2016,14,25,N,4,Y,0.187859825
A01,PG01,P01,ITEM010,201615,2016,15,15,N,4,N,0
A01,PG01,P01,ITEM010,201616,2016,16,3,N,4,N,0
A01,PG01,P01,ITEM010,201617,2016,17,9,N,4,Y,0.124780976
A01,PG01,P01,ITEM010,201618,2016,18,5,N,4,Y,0.124780976
A01,PG01,P01,ITEM010,201619,2016,19,7,N,4,Y,0.124780976
A01,PG01,P01,ITEM010,201620,2016,20,8,Y,1,Y,0.124780976
A01,PG01,P01,ITEM010,201621,2016,21,11,Y,1,N,0
A01,PG01,P01,ITEM010,201622,2016,22,16,Y,1,N,0
A01,PG01,P01,ITEM010,201623,2016,23,12,N,4,Y,0.124780976
A01,PG01,P01,ITEM010,201624,2016,24,2,N,4,Y,0.124780976
A01,PG01,P01,ITEM010,201625,2016,25,8,Y,1,Y,0.124780976
A01,PG01,P01,ITEM010,201626,2016,26,7,Y,1,N,0
A01,PG01,P01,ITEM010,201627,2016,27,11,Y,1,N,0
A01,PG01,P01,ITEM010,201628,2016,28,12,Y,1,N,0
A01,PG01,P01,ITEM010,201629,2016,29,5,Y,1,N,0
A01,PG01,P01,ITEM010,201630,2016,30,10,N,4,N,0
A01,PG01,P01,ITEM010,201631,2016,31,16,N,4,N,0
A01,PG01,P01,ITEM010,201632,2016,32,7,N,4,N,0
A01,PG01,P01,ITEM010,201633,2016,33,3,N,4,N,0
A01,PG01,P01,ITEM010,201634,2016,34,9,Y,1,N,0
A01,PG01,P01,ITEM010,201635,2016,35,14,Y,1,N,0
A01,PG01,P01,ITEM010,201636,2016,36,10,Y,1,N,0
A01,PG01,P01,ITEM010,201637,2016,37,8,N,4,N,0
A01,PG01,P01,ITEM010,201638,2016,38,9,N,4,N,0
A01,PG01,P01,ITEM010,201640,2016,40,1,N,4,N,0
A01,PG01,P01,ITEM010,201641,2016,41,3,Y,2,N,0
A01,PG01,P01,ITEM010,201642,2016,42,1,N,4,N,0
A01,PG01,P01,ITEM010,201643,2016,43,1,N,4,N,0
A01,PG01,P01,ITEM011,201501,2015,1,85,Y,1,Y,0.400250209
A01,PG01,P01,ITEM011,201502,2015,2,42,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201503,2015,3,41,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201504,2015,4,30,Y,2,Y,0.250125104
A01,PG01,P01,ITEM011,201505,2015,5,32,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201506,2015,6,19,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201507,2015,7,30,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201508,2015,8,23,Y,1,Y,0.250125104
A01,PG01,P01,ITEM011,201509,2015,9,25,N,4,Y,0.250125104
A01,PG01,P01,ITEM011,201510,2015,10,6,N,4,N,0
A01,PG01,P01,ITEM011,201511,2015,11,3,N,4,N,0
A01,PG01,P01,ITEM011,201512,2015,12,2,N,4,Y,0.166805671
A01,PG01,P01,ITEM011,201513,2015,13,1,N,4,Y,0.166805671
A01,PG01,P01,ITEM011,201521,2015,21,1,Y,1,Y,0.333444537
A01,PG01,P01,ITEM012,201501,2015,1,3,Y,1,Y,0.213867048
A01,PG01,P01,ITEM012,201502,2015,2,1,N,4,Y,0.214510365
A01,PG01,P01,ITEM012,201503,2015,3,1,N,4,Y,0.214510365
A01,PG01,P01,ITEM012,201505,2015,5,1,N,4,Y,0.214510365
A01,PG01,P01,ITEM012,201510,2015,10,2,N,4,N,0
A01,PG01,P01,ITEM012,201511,2015,11,1,N,4,N,0
A01,PG01,P01,ITEM012,201513,2015,13,1,N,4,Y,0.143102216
A01,PG01,P01,ITEM012,201516,2015,16,1,N,4,N,0
A01,PG01,P01,ITEM012,201519,2015,19,1,N,4,Y,0.143102216
A01,PG01,P01,ITEM012,201523,2015,23,1,N,4,Y,0.143102216
A01,PG01,P01,ITEM013,201501,2015,1,6,Y,1,N,0
A01,PG01,P01,ITEM013,201502,2015,2,4,N,4,N,0
A01,PG01,P01,ITEM013,201503,2015,3,7,N,4,N,0
A01,PG01,P01,ITEM013,201504,2015,4,17,Y,2,N,0
A01,PG01,P01,ITEM013,201505,2015,5,7,N,4,N,0
A01,PG01,P01,ITEM013,201506,2015,6,5,N,4,N,0
A01,PG01,P01,ITEM013,201507,2015,7,4,N,4,N,0
A01,PG01,P01,ITEM013,201508,2015,8,5,Y,1,N,0
A01,PG01,P01,ITEM013,201509,2015,9,7,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201510,2015,10,11,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201511,2015,11,10,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201512,2015,12,8,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201513,2015,13,18,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201514,2015,14,14,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201515,2015,15,15,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201516,2015,16,16,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201517,2015,17,14,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201518,2015,18,20,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201519,2015,19,5,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201520,2015,20,8,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201521,2015,21,13,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201522,2015,22,18,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201523,2015,23,10,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201524,2015,24,11,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201525,2015,25,6,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201526,2015,26,10,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201527,2015,27,23,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201528,2015,28,10,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201529,2015,29,8,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201530,2015,30,7,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201531,2015,31,6,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201532,2015,32,10,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201533,2015,33,5,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201534,2015,34,8,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201535,2015,35,6,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201536,2015,36,8,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201537,2015,37,9,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201538,2015,38,6,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201539,2015,39,2,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201540,2015,40,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201541,2015,41,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201542,2015,42,6,Y,2,Y,0.187804878
A01,PG01,P01,ITEM013,201543,2015,43,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201544,2015,44,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201545,2015,45,8,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201546,2015,46,8,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201547,2015,47,10,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201548,2015,48,5,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201549,2015,49,7,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201550,2015,50,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201551,2015,51,6,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201552,2015,52,7,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201553,2015,53,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201601,2016,1,5,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201602,2016,2,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201603,2016,3,4,Y,2,Y,0.187804878
A01,PG01,P01,ITEM013,201604,2016,4,6,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201605,2016,5,7,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201606,2016,6,8,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201607,2016,7,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201608,2016,8,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201609,2016,9,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201610,2016,10,1,N,4,N,0
A01,PG01,P01,ITEM013,201611,2016,11,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201612,2016,12,7,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201613,2016,13,2,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201614,2016,14,7,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201615,2016,15,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201616,2016,16,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201617,2016,17,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201618,2016,18,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201619,2016,19,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201620,2016,20,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201621,2016,21,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201622,2016,22,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201623,2016,23,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201624,2016,24,6,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201625,2016,25,3,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201627,2016,27,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201628,2016,28,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201629,2016,29,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201631,2016,31,2,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201632,2016,32,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201633,2016,33,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201634,2016,34,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201635,2016,35,5,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201636,2016,36,7,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201637,2016,37,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201638,2016,38,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201640,2016,40,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201642,2016,42,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201643,2016,43,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201644,2016,44,5,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201645,2016,45,1,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201646,2016,46,4,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201647,2016,47,5,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201648,2016,48,3,Y,0,Y,0.187804878
A01,PG01,P01,ITEM013,201649,2016,49,1,N,4,N,0
A01,PG01,P01,ITEM013,201651,2016,51,2,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201652,2016,52,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201701,2017,1,4,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201702,2017,2,5,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201703,2017,3,6,Y,2,Y,0.187804878
A01,PG01,P01,ITEM013,201704,2017,4,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201705,2017,5,4,N,4,N,0
A01,PG01,P01,ITEM013,201706,2017,6,1,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201708,2017,8,4,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201709,2017,9,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201710,2017,10,1,N,4,Y,0.12532833
A01,PG01,P01,ITEM013,201712,2017,12,6,N,4,Y,0.12532833
A01,PG01,P01,ITEM013,201713,2017,13,1,N,4,Y,0.12532833
A01,PG01,P01,ITEM013,201714,2017,14,5,N,4,Y,0.12532833
A01,PG01,P01,ITEM013,201715,2017,15,4,N,4,Y,0.12532833
A01,PG01,P01,ITEM013,201716,2017,16,4,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201717,2017,17,5,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201718,2017,18,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201719,2017,19,3,N,4,N,0
A01,PG01,P01,ITEM013,201720,2017,20,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201721,2017,21,4,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201722,2017,22,3,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201723,2017,23,3,N,4,Y,0.187804878
A01,PG01,P01,ITEM013,201725,2017,25,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201726,2017,26,1,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201727,2017,27,2,Y,1,Y,0.187804878
A01,PG01,P01,ITEM013,201729,2017,29,1,Y,1,Y,0.406754221
A01,PG01,P01,ITEM013,201730,2017,30,3,N,4,Y,0.406754221
A01,PG01,P01,ITEM013,201732,2017,32,3,N,4,Y,0.406754221
A01,PG01,P01,ITEM013,201734,2017,34,1,Y,1,Y,0.406754221
A01,PG01,P01,ITEM013,201736,2017,36,1,Y,1,Y,0.406754221
A01,PG01,P01,ITEM013,201740,2017,40,1,N,4,Y,0.406754221
A01,PG01,P01,ITEM014,201508,2015,8,3,Y,1,N,0
A01,PG01,P01,ITEM014,201509,2015,9,2,N,4,N,0
A01,PG01,P01,ITEM014,201510,2015,10,18,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201511,2015,11,29,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201512,2015,12,24,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201513,2015,13,12,N,4,N,0
A01,PG01,P01,ITEM014,201514,2015,14,12,N,4,N,0
A01,PG01,P01,ITEM014,201515,2015,15,61,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201516,2015,16,84,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201517,2015,17,69,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201518,2015,18,33,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201519,2015,19,24,N,4,N,0
A01,PG01,P01,ITEM014,201520,2015,20,37,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201521,2015,21,55,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201522,2015,22,74,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201523,2015,23,68,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201524,2015,24,57,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201525,2015,25,173,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201526,2015,26,230,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201527,2015,27,266,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201528,2015,28,213,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201529,2015,29,205,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201530,2015,30,24,N,4,N,0
A01,PG01,P01,ITEM014,201531,2015,31,28,N,4,N,0
A01,PG01,P01,ITEM014,201532,2015,32,15,N,4,N,0
A01,PG01,P01,ITEM014,201533,2015,33,68,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201534,2015,34,106,N,4,Y,0.218032787
A01,PG01,P01,ITEM014,201535,2015,35,92,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201536,2015,36,88,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201537,2015,37,104,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201538,2015,38,58,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201539,2015,39,28,N,4,N,0
A01,PG01,P01,ITEM014,201540,2015,40,67,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201541,2015,41,67,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201542,2015,42,68,Y,2,Y,0.181967213
A01,PG01,P01,ITEM014,201543,2015,43,51,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201544,2015,44,15,N,4,N,0
A01,PG01,P01,ITEM014,201545,2015,45,198,Y,0,Y,0.345901639
A01,PG01,P01,ITEM014,201546,2015,46,279,Y,0,Y,0.345901639
A01,PG01,P01,ITEM014,201547,2015,47,290,Y,0,Y,0.345901639
A01,PG01,P01,ITEM014,201548,2015,48,504,Y,0,Y,0.345901639
A01,PG01,P01,ITEM014,201549,2015,49,327,Y,0,Y,0.345901639
A01,PG01,P01,ITEM014,201550,2015,50,65,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201551,2015,51,52,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201552,2015,52,43,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201553,2015,53,68,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201601,2016,1,91,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201602,2016,2,45,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201603,2016,3,20,Y,2,N,0
A01,PG01,P01,ITEM014,201604,2016,4,24,N,4,N,0
A01,PG01,P01,ITEM014,201605,2016,5,91,N,4,Y,0.273770492
A01,PG01,P01,ITEM014,201606,2016,6,144,N,4,Y,0.273770492
A01,PG01,P01,ITEM014,201607,2016,7,132,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201608,2016,8,94,N,4,Y,0.273770492
A01,PG01,P01,ITEM014,201609,2016,9,26,N,4,N,0
A01,PG01,P01,ITEM014,201610,2016,10,17,N,4,N,0
A01,PG01,P01,ITEM014,201611,2016,11,23,N,4,N,0
A01,PG01,P01,ITEM014,201612,2016,12,19,N,4,N,0
A01,PG01,P01,ITEM014,201613,2016,13,19,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201614,2016,14,49,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201615,2016,15,79,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201616,2016,16,71,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201617,2016,17,49,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201618,2016,18,29,N,4,N,0
A01,PG01,P01,ITEM014,201619,2016,19,27,N,4,N,0
A01,PG01,P01,ITEM014,201620,2016,20,58,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201621,2016,21,74,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201622,2016,22,63,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201623,2016,23,30,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201624,2016,24,7,N,4,N,0
A01,PG01,P01,ITEM014,201625,2016,25,170,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201626,2016,26,218,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201627,2016,27,232,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201628,2016,28,224,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201629,2016,29,143,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201630,2016,30,93,N,4,Y,0.273770492
A01,PG01,P01,ITEM014,201631,2016,31,15,N,4,N,0
A01,PG01,P01,ITEM014,201632,2016,32,15,N,4,N,0
A01,PG01,P01,ITEM014,201633,2016,33,23,N,4,N,0
A01,PG01,P01,ITEM014,201634,2016,34,44,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201635,2016,35,90,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201636,2016,36,85,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201637,2016,37,49,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201638,2016,38,22,N,4,N,0
A01,PG01,P01,ITEM014,201639,2016,39,47,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201640,2016,40,36,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201641,2016,41,44,Y,2,Y,0.181967213
A01,PG01,P01,ITEM014,201642,2016,42,47,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201643,2016,43,24,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201644,2016,44,130,Y,0,Y,0.273770492
A01,PG01,P01,ITEM014,201645,2016,45,143,Y,0,Y,0.273770492
A01,PG01,P01,ITEM014,201646,2016,46,163,Y,0,Y,0.273770492
A01,PG01,P01,ITEM014,201647,2016,47,298,Y,0,Y,0.273770492
A01,PG01,P01,ITEM014,201648,2016,48,231,Y,0,Y,0.273770492
A01,PG01,P01,ITEM014,201649,2016,49,141,N,4,Y,0.273770492
A01,PG01,P01,ITEM014,201650,2016,50,51,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201651,2016,51,47,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201652,2016,52,89,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201701,2017,1,62,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201702,2017,2,23,N,4,N,0
A01,PG01,P01,ITEM014,201703,2017,3,27,Y,2,N,0
A01,PG01,P01,ITEM014,201704,2017,4,35,N,4,N,0
A01,PG01,P01,ITEM014,201705,2017,5,25,N,4,N,0
A01,PG01,P01,ITEM014,201706,2017,6,43,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201707,2017,7,49,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201708,2017,8,53,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201709,2017,9,38,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201710,2017,10,37,N,4,N,0
A01,PG01,P01,ITEM014,201711,2017,11,23,N,4,N,0
A01,PG01,P01,ITEM014,201712,2017,12,60,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201713,2017,13,72,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201714,2017,14,75,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201715,2017,15,33,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201716,2017,16,21,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201717,2017,17,19,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201718,2017,18,21,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201719,2017,19,16,N,4,N,0
A01,PG01,P01,ITEM014,201720,2017,20,34,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201721,2017,21,66,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201722,2017,22,64,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201723,2017,23,51,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201724,2017,24,15,N,4,N,0
A01,PG01,P01,ITEM014,201725,2017,25,84,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201726,2017,26,132,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201727,2017,27,144,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201728,2017,28,92,Y,1,Y,0.273770492
A01,PG01,P01,ITEM014,201729,2017,29,20,Y,1,N,0
A01,PG01,P01,ITEM014,201730,2017,30,34,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201731,2017,31,40,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201732,2017,32,43,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201733,2017,33,38,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201734,2017,34,44,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201735,2017,35,68,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201736,2017,36,62,Y,1,Y,0.181967213
A01,PG01,P01,ITEM014,201737,2017,37,32,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201738,2017,38,14,N,4,N,0
A01,PG01,P01,ITEM014,201739,2017,39,42,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201740,2017,40,57,N,4,Y,0.181967213
A01,PG01,P01,ITEM014,201741,2017,41,37,Y,2,Y,0.181967213
A01,PG01,P01,ITEM015,201507,2015,7,1,N,4,N,0
A01,PG01,P01,ITEM015,201508,2015,8,10,Y,1,N,0
A01,PG01,P01,ITEM015,201509,2015,9,34,N,4,N,0
A01,PG01,P01,ITEM015,201510,2015,10,106,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201511,2015,11,167,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201512,2015,12,184,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201513,2015,13,104,N,4,N,0
A01,PG01,P01,ITEM015,201514,2015,14,88,N,4,N,0
A01,PG01,P01,ITEM015,201515,2015,15,353,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201516,2015,16,468,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201517,2015,17,484,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201518,2015,18,306,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201519,2015,19,193,N,4,N,0
A01,PG01,P01,ITEM015,201520,2015,20,186,Y,1,Y,0.167612688
A01,PG01,P01,ITEM015,201521,2015,21,350,Y,1,Y,0.167612688
A01,PG01,P01,ITEM015,201522,2015,22,418,Y,1,Y,0.167612688
A01,PG01,P01,ITEM015,201523,2015,23,391,N,4,Y,0.167612688
A01,PG01,P01,ITEM015,201524,2015,24,262,N,4,Y,0.167612688
A01,PG01,P01,ITEM015,201525,2015,25,1238,Y,1,Y,0.334390651
A01,PG01,P01,ITEM015,201526,2015,26,2788,Y,1,Y,0.334390651
A01,PG01,P01,ITEM015,201527,2015,27,3999,Y,1,Y,0.334390651
A01,PG01,P01,ITEM015,201528,2015,28,3151,Y,1,Y,0.334390651
A01,PG01,P01,ITEM015,201529,2015,29,2911,Y,1,Y,0.334390651
A01,PG01,P01,ITEM015,201530,2015,30,257,N,4,N,0
A01,PG01,P01,ITEM015,201531,2015,31,197,N,4,N,0
A01,PG01,P01,ITEM015,201532,2015,32,194,N,4,N,0
A01,PG01,P01,ITEM015,201533,2015,33,573,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201534,2015,34,764,N,4,Y,0.20066778
A01,PG01,P01,ITEM015,201535,2015,35,678,Y,1,Y,0.250250417
A01,PG01,P01,ITEM015,201536,2015,36,1112,Y,1,Y,0.250250417
A01,PG01,P01,ITEM015,201537,2015,37,1653,Y,1,Y,0.250250417
A01,PG01,P01,ITEM015,201538,2015,38,933,N,4,Y,0.250250417
A01,PG01,P01,ITEM015,201539,2015,39,218,N,4,N,0
A01,PG01,P01,ITEM015,201540,2015,40,503,N,4,Y,0.250250417
A01,PG01,P01,ITEM015,201541,2015,41,547,N,4,Y,0.250250417
A01,PG01,P01,ITEM015,201542,2015,42,529,Y,2,Y,0.250250417
A01,PG01,P01,ITEM015,201543,2015,43,271,N,4,Y,0.250250417
A01,PG01,P01,ITEM015,201544,2015,44,146,N,4,N,0
A01,PG01,P01,ITEM015,201545,2015,45,2518,Y,0,Y,0.400500835
A01,PG01,P01,ITEM015,201546,2015,46,3494,Y,0,Y,0.400500835
