year,month,region,subsidiary,product,brand,model,model_group,Capa,feature,sales_qty,sales_price,mon
2014,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,70,56828,12
2014,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,8,7143,12
2014,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,3,2817,12
2014,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,2,1995,12
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0216,MODELG0216,134,FEATURE1,1,907,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0228,MODELG0228,164,FEATURE1,1,494,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0222,MODELG0222,153,FEATURE1,1,456,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,625,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0363,MODELG0363,141,FEATURE1,1,721,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,14,8796,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,48,35440,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,43,36439,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,84,67519,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,57,46950,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,5,4449,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,4513,1
2015,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0312,MODELG0312,169,FEATURE1,1,955,1
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0222,MODELG0222,153,FEATURE1,1,463,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,447,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,1,988,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,27,16787,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,23,14950,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,48,37377,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,87,66790,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,106,82006,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,7,5952,2
2015,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,3818,2
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,331,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,1,1009,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,28,17512,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,24,15545,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,26,21169,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,108,83621,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,154,118524,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,14,11721,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,6,4996,3
2015,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,24,26529,3
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,590,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,20,11317,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,89,66103,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,43,32841,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,62,45653,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,76,55310,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,3,2020,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,26,20057,4
2015,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,45,48838,4
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,26,14778,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,85,59671,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,31,23893,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,115,88166,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,36,26815,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,5,4167,5
2015,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,6,5048,5
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,382,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0218,MODELG0218,134,FEATURE1,9,6648,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,2,1180,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,74,52047,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,56,39916,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,43,34137,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,155,114822,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,35,21744,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,9,7003,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,10,7812,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,23,25514,6
2015,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0307,MODELG0307,187,FEATURE1,1,984,6
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0222,MODELG0222,153,FEATURE1,1,365,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,2,781,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,1,777,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,123,91695,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0227,MODELG0227,164,FEATURE1,4,731,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,73,53863,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,91,69711,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,207,152421,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,57,33988,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,12,10363,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,9,7583,7
2015,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,19,21234,7
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0232,MODELG0232,184,FEATURE1,1,307,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,3,1390,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,1,942,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0357,MODELG0357,132,FEATURE1,2,1301,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,33,24626,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,91,61839,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,103,79777,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,109,78828,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,39,24133,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,14,11725,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,3764,8
2015,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,23,17426,8
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,85,61810,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0231,MODELG0231,184,FEATURE1,1,449,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,59,39149,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,59,41086,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,142,100586,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,53,35885,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,45,28562,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,9,6652,9
2015,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0312,MODELG0312,169,FEATURE1,1,1000,9
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0363,MODELG0363,141,FEATURE1,1,384,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,67,51260,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,93,67007,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,45,37905,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,245,178470,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,34,20810,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,7,5808,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,4,2773,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,1,1086,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0312,MODELG0312,169,FEATURE1,2,2030,10
2015,OCT,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,1,738,10
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,125,93297,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,107,76480,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,50,39400,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,135,95427,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,26,16833,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,42,29571,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,3688,11
2015,NOV,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,29,20890,11
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,104,72625,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,59,36361,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,23,17532,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,173,117205,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,61,38388,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,7,5573,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,2,1548,12
2015,DEC,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,1,1032,12
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,17,10817,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,41,27561,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,96,79964,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,175,119254,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,48,35197,1
2016,JAN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,25,20114,1
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0222,MODELG0222,153,FEATURE1,1,430,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0363,MODELG0363,141,FEATURE1,1,212,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,14,8821,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,27,17309,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,50,40982,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,108,72750,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,25,17125,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,7,5671,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,4106,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,36,39441,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0307,MODELG0307,187,FEATURE1,1,1060,2
2016,FEB,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,17,12024,2
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,1,272,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,1,543,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,39,27571,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,73,49196,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,33,26043,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,63,39124,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,63,44851,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,39,31747,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,7,5729,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,2,2118,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0312,MODELG0312,169,FEATURE1,2,1631,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0307,MODELG0307,187,FEATURE1,1,1101,3
2016,MAR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,1,720,3
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0359,MODELG0359,132,FEATURE1,2,743,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0363,MODELG0363,141,FEATURE1,1,568,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,62,42620,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,34,21897,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,20,16667,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,104,78588,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,100,75202,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,16,12859,4
2016,APR,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,4,3384,4
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,18,14070,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,56,38325,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,22,17988,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,46,31648,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,203,153173,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,4,3489,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,3811,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0307,MODELG0307,187,FEATURE1,2,1724,5
2016,MAY,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,2,1172,5
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,51,34308,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,62,41634,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,31,24285,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,128,93625,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,159,119040,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,17,13408,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,4173,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,9,9315,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0312,MODELG0312,169,FEATURE1,2,1676,6
2016,JUN,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0317,MODELG0317,195,FEATURE1,1,762,6
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0218,MODELG0218,134,FEATURE1,1,50,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0241,MODELG0241,174,FEATURE1,2,1071,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,65,42605,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,56,36480,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,38,28521,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,98,73140,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,152,109185,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,8,6217,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,5,4118,7
2016,JUL,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0317,MODELG0317,195,FEATURE1,8,5625,7
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,25,16996,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,45,29588,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,32,24722,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,60,43571,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,66,47191,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,8,6716,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,3,2512,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0315,MODELG0315,195,FEATURE1,1,725,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0316,MODELG0316,195,FEATURE1,14,10357,8
2016,AUG,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0317,MODELG0317,195,FEATURE1,13,10261,8
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0362,MODELG0362,123,FEATURE1,29,18862,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0365,MODELG0365,137,FEATURE1,64,42325,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0314,MODELG0314,195,FEATURE1,43,32062,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0234,MODELG0234,144,FEATURE1,83,60381,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0236,MODELG0236,124,FEATURE1,140,102638,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0276,MODELG0276,172,FEATURE1,9,7516,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0278,MODELG0278,154,FEATURE1,8,6588,9
2016,SEP,Europe,SUBSIDIARY1,PRODUCT1,BRAND1,MODEL0317,MODELG0317,195,FEATURE1,50,37823,9
