balance,stock,label
240000000,23000000,normal
660000000,26666666,diamond
276000000,19000000,normal
648000000,27333333,diamond
652000000,53333333,diamond
736000000,74000000,vip
636000000,34000000,diamond
768000000,73000000,vip
756000000,66000000,vip
676000000,34666666,diamond
322000000,18500000,normal
748000000,24000000,diamond
272000000,24000000,normal
656000000,26666666,diamond
252000000,19000000,normal
748000000,39333333,diamond
700000000,80000000,vip
648000000,28666666,diamond
680000000,39333333,diamond
684000000,30000000,diamond
696000000,26666666,diamond
796000000,27333333,diamond
780000000,77000000,vip
716000000,44666666,diamond
764000000,76000000,vip
250000000,22000000,normal
768000000,71000000,vip
592000000,52000000,diamond
246000000,19000000,normal
664000000,36000000,diamond
792000000,31333333,diamond
508000000,53333333,diamond
676000000,29333333,diamond
294000000,26500000,normal
688000000,26666666,diamond
688000000,50000000,diamond
300000000,23000000,normal
560000000,41333333,diamond
780000000,72000000,vip
776000000,78000000,vip
252000000,23500000,normal
572000000,48666666,diamond
648000000,44000000,diamond
628000000,44000000,diamond
576000000,51333333,diamond
286000000,18000000,normal
716000000,35333333,diamond
296000000,17500000,normal
284000000,25500000,normal
620000000,51333333,diamond
306000000,20000000,normal
256000000,25000000,normal
624000000,33333333,diamond
728000000,28000000,diamond
708000000,48000000,diamond
708000000,41333333,diamond
704000000,26000000,diamond
272000000,28500000,normal
604000000,33333333,diamond
744000000,40666666,vip
624000000,36000000,diamond
240000000,19000000,normal
254000000,35000000,vip
776000000,62000000,vip
676000000,25333333,diamond
796000000,58000000,vip
268000000,32000000,normal
260000000,24000000,normal
600000000,48666666,diamond
242000000,24000000,normal
768000000,68000000,vip
640000000,44000000,diamond
242000000,29000000,normal
620000000,40000000,diamond
326000000,18000000,vip
312000000,20000000,vip
648000000,44666666,diamond
648000000,35333333,diamond
716000000,35333333,diamond
792000000,72000000,vip
772000000,36000000,diamond
240000000,35000000,normal
768000000,23333333,diamond
792000000,67000000,vip
250000000,31500000,normal
584000000,52666666,diamond
800000000,26666666,diamond
680000000,52000000,diamond
700000000,80000000,vip
756000000,74000000,vip
780000000,70000000,vip
780000000,61000000,vip
260000000,29500000,normal
576000000,45333333,diamond
250000000,20500000,normal
596000000,41333333,diamond
240000000,22000000,normal
736000000,76000000,vip
732000000,25333333,diamond
768000000,80000000,vip
648000000,51333333,diamond
716000000,76000000,vip
252000000,26000000,normal
776000000,71000000,vip
664000000,44000000,diamond
278000000,26500000,normal
788000000,75000000,vip
260000000,22000000,normal
270000000,26000000,normal
242000000,29000000,normal
628000000,42666666,diamond
684000000,30666666,diamond
588000000,50000000,diamond
294000000,23000000,normal
764000000,74000000,vip
632000000,44000000,diamond
656000000,53333333,diamond
772000000,76000000,vip
242000000,35500000,normal
564000000,44666666,diamond
712000000,41333333,diamond
252000000,28000000,normal
744000000,80000000,vip
716000000,38000000,diamond
240000000,36000000,normal
676000000,30000000,diamond
736000000,79000000,vip
704000000,25333333,diamond
768000000,28000000,diamond
692000000,41333333,diamond
612000000,44666666,diamond
660000000,44666666,diamond
560000000,44666666,diamond
644000000,34000000,diamond
788000000,67000000,vip
308000000,23000000,normal
528000000,49333333,diamond
776000000,63000000,vip
752000000,30000000,diamond
764000000,36000000,diamond
740000000,71000000,vip
700000000,38000000,diamond
284000000,24500000,normal
644000000,46000000,diamond
248000000,33500000,normal
688000000,26666666,diamond
580000000,50000000,diamond
712000000,76000000,vip
256000000,24000000,normal
672000000,38666666,diamond
254000000,25000000,normal
736000000,74000000,vip
548000000,52666666,diamond
276000000,24000000,normal
242000000,33500000,normal
704000000,76000000,vip
672000000,25333333,diamond
292000000,27000000,normal
568000000,53333333,diamond
736000000,23333333,diamond
536000000,49333333,diamond
780000000,77000000,vip
254000000,36000000,normal
760000000,70000000,vip
672000000,31333333,diamond
636000000,49333333,diamond
660000000,50000000,diamond
676000000,45333333,diamond
296000000,23000000,normal
280000000,24500000,normal
240000000,39500000,normal
246000000,24500000,normal
764000000,77000000,vip
760000000,34666666,diamond
712000000,74000000,vip
760000000,77000000,vip
792000000,57000000,vip
596000000,44666666,diamond
760000000,24666666,diamond
512000000,51333333,vip
608000000,51333333,diamond
628000000,41333333,vip
732000000,71000000,vip
608000000,45333333,diamond
580000000,39333333,diamond
612000000,51333333,diamond
270000000,31500000,normal
744000000,72000000,vip
672000000,34000000,diamond
708000000,34666666,diamond
528000000,50000000,diamond
298000000,24500000,normal
740000000,24000000,diamond
242000000,38500000,normal
286000000,18000000,normal
780000000,36000000,diamond
584000000,37333333,diamond
278000000,28000000,normal
282000000,25500000,normal
680000000,29333333,diamond
620000000,53333333,diamond
796000000,55000000,vip
736000000,26666666,diamond
732000000,40000000,diamond
688000000,50666666,diamond
716000000,76000000,vip
268000000,29500000,normal
512000000,50666666,diamond
246000000,22000000,normal
756000000,70000000,vip
764000000,74000000,vip
268000000,18500000,normal
306000000,18000000,normal
660000000,26000000,diamond
712000000,35333333,diamond
264000000,23000000,normal
688000000,28666666,diamond
780000000,70000000,vip
280000000,24500000,normal
680000000,42000000,diamond
696000000,48000000,diamond
580000000,40000000,diamond
256000000,34500000,normal
592000000,36666666,diamond
788000000,63000000,vip
242000000,38000000,normal
616000000,47333333,diamond
668000000,33333333,diamond
724000000,46000000,diamond
672000000,34666666,diamond
572000000,48000000,diamond
308000000,23000000,normal
288000000,28000000,normal
680000000,32000000,diamond
684000000,42666666,diamond
664000000,32000000,diamond
752000000,27333333,diamond
584000000,45333333,diamond
290000000,23000000,normal
248000000,33500000,normal
282000000,25000000,normal
732000000,78000000,vip
254000000,35000000,normal
314000000,18500000,normal
652000000,34000000,diamond
712000000,44666666,diamond
716000000,27333333,diamond
568000000,43333333,diamond
636000000,32666666,diamond
244000000,19000000,normal
524000000,48666666,diamond
720000000,44000000,diamond
624000000,31333333,diamond
244000000,25500000,normal
588000000,36666666,diamond
752000000,39333333,diamond
704000000,40666666,diamond
312000000,18500000,normal
252000000,33500000,normal
772000000,68000000,vip
688000000,50666666,diamond
776000000,26000000,diamond
592000000,38000000,diamond
284000000,18000000,normal
252000000,26500000,normal
672000000,36666666,diamond
700000000,26666666,diamond
308000000,18000000,normal
266000000,31000000,normal
260000000,25500000,normal
242000000,25500000,normal
620000000,42666666,diamond
628000000,48000000,diamond
624000000,45333333,diamond
246000000,36500000,normal
736000000,41333333,diamond
796000000,74000000,vip
696000000,50666666,diamond
242000000,18500000,normal
246000000,25500000,normal
306000000,23500000,normal
308000000,18500000,normal
652000000,30000000,diamond
776000000,76000000,vip
688000000,44666666,diamond
636000000,30000000,diamond
584000000,38666666,diamond
684000000,28000000,diamond
784000000,24666666,diamond
680000000,38666666,diamond
672000000,40666666,diamond
672000000,41333333,diamond
624000000,36000000,diamond
688000000,44666666,diamond
296000000,22000000,normal
672000000,52000000,diamond
588000000,44000000,diamond
298000000,24000000,normal
254000000,27500000,normal
672000000,28666666,diamond
536000000,51333333,diamond
784000000,35333333,diamond
282000000,21500000,normal
296000000,18500000,normal
732000000,43333333,diamond
278000000,21500000,normal
292000000,19500000,normal
260000000,33500000,normal
632000000,32666666,diamond
254000000,27500000,normal
644000000,46000000,diamond
636000000,36666666,diamond
728000000,36666666,diamond
242000000,19000000,normal
288000000,26000000,normal
700000000,43333333,diamond
288000000,20000000,normal
692000000,30000000,diamond
788000000,72000000,vip
772000000,30666666,diamond
624000000,32000000,diamond
724000000,34000000,diamond
668000000,26666666,diamond
258000000,21500000,normal
242000000,20500000,normal
740000000,38000000,diamond
752000000,23333333,diamond
298000000,21500000,normal
772000000,60000000,vip
748000000,76000000,vip
572000000,42666666,diamond
708000000,24000000,diamond
792000000,25333333,diamond
712000000,77000000,vip
772000000,77000000,vip
504000000,50666666,diamond
258000000,28500000,normal
760000000,75000000,vip
300000000,24000000,normal
264000000,21000000,normal
248000000,34000000,normal
688000000,25333333,diamond
696000000,28666666,diamond
612000000,36666666,diamond
576000000,45333333,diamond
632000000,51333333,diamond
684000000,32000000,diamond
576000000,44000000,diamond
668000000,40000000,diamond
688000000,28000000,diamond
752000000,40666666,diamond
700000000,30666666,diamond
736000000,36666666,diamond
580000000,42000000,diamond
700000000,28666666,diamond
664000000,34666666,diamond
740000000,30666666,diamond
556000000,46666666,diamond
254000000,29500000,normal
568000000,52666666,diamond
258000000,22500000,normal
708000000,45333333,diamond
712000000,76000000,vip
250000000,22500000,normal
256000000,20000000,normal
672000000,44666666,diamond
792000000,65000000,vip
720000000,74000000,vip
636000000,30000000,diamond
242000000,33000000,normal
800000000,67000000,vip
740000000,69000000,vip
580000000,48000000,diamond
788000000,35333333,diamond
274000000,26000000,normal
688000000,34666666,diamond
800000000,31333333,diamond
732000000,28000000,diamond
784000000,73000000,vip
780000000,73000000,vip
250000000,36500000,normal
268000000,25000000,normal
616000000,32666666,diamond
704000000,43333333,diamond
736000000,78000000,vip
732000000,79000000,vip
556000000,50000000,diamond
248000000,18000000,normal
708000000,29333333,diamond
564000000,45333333,diamond
668000000,46000000,diamond
724000000,32666666,diamond
270000000,27500000,normal
688000000,50000000,diamond
648000000,26666666,diamond
316000000,21000000,normal
246000000,27500000,normal
294000000,23000000,normal
776000000,25333333,diamond
700000000,27333333,diamond
672000000,36000000,diamond
276000000,18500000,normal
732000000,42666666,diamond
282000000,26000000,normal
292000000,25000000,normal
800000000,67000000,vip
596000000,44000000,diamond
298000000,25000000,normal
676000000,42666666,diamond
624000000,36666666,diamond
624000000,44666666,diamond
692000000,49333333,diamond
692000000,49333333,diamond
268000000,18000000,normal
284000000,20500000,normal
620000000,51333333,diamond
556000000,44000000,diamond
620000000,46000000,diamond
608000000,52000000,diamond
684000000,42666666,diamond
744000000,24666666,diamond
636000000,41333333,diamond
736000000,77000000,vip
600000000,37333333,diamond
632000000,42000000,diamond
780000000,28000000,diamond
724000000,30666666,diamond
704000000,33333333,diamond
652000000,26000000,diamond
270000000,28000000,normal
676000000,51333333,diamond
572000000,45333333,diamond
668000000,26666666,diamond
504000000,52666666,diamond
564000000,52000000,diamond
756000000,40666666,diamond
242000000,34000000,normal
716000000,45333333,diamond
600000000,51333333,diamond
262000000,22500000,normal
776000000,28666666,diamond
728000000,42666666,diamond
740000000,33333333,diamond
692000000,24666666,diamond
272000000,25500000,normal
616000000,50000000,diamond
288000000,17500000,normal
712000000,47333333,diamond
712000000,24666666,diamond
752000000,80000000,vip
720000000,24000000,diamond
708000000,29333333,diamond
294000000,19000000,normal
744000000,36000000,diamond
704000000,37333333,diamond
286000000,19500000,normal
768000000,80000000,vip
688000000,44666666,diamond
668000000,37333333,diamond
660000000,35333333,diamond
680000000,41333333,diamond
728000000,42666666,diamond
780000000,62000000,vip
244000000,19000000,normal
588000000,42666666,diamond
544000000,52000000,diamond
756000000,63000000,vip
720000000,31333333,diamond
760000000,38666666,diamond
664000000,24666666,diamond
268000000,28000000,normal
644000000,38666666,diamond
680000000,43333333,diamond
780000000,72000000,vip
540000000,46666666,diamond
772000000,76000000,vip
792000000,24666666,diamond
556000000,44000000,diamond
242000000,21500000,normal
668000000,50000000,diamond
298000000,23000000,normal
768000000,60000000,vip
270000000,19500000,normal
648000000,51333333,diamond
276000000,21500000,normal
628000000,51333333,diamond
240000000,33000000,normal
696000000,44666666,diamond
772000000,34000000,diamond
780000000,35333333,diamond
660000000,52000000,diamond
258000000,29000000,normal
584000000,40000000,diamond
500000000,53333333,diamond
796000000,28000000,diamond
242000000,36000000,normal
254000000,20000000,normal
266000000,17500000,normal
728000000,24000000,diamond
752000000,71000000,vip
532000000,50666666,diamond
246000000,21500000,normal
548000000,46000000,diamond
784000000,79000000,vip
684000000,33333333,diamond
640000000,42666666,diamond
240000000,28000000,normal
580000000,42666666,diamond
596000000,46666666,diamond
628000000,33333333,diamond
560000000,48666666,diamond
266000000,25500000,normal
676000000,52666666,diamond
696000000,77000000,vip
728000000,25333333,diamond
