regionseg,salesid,productgroup,item,targetweek,planwee,map_price,ir,pmap,pmap10,pro_percent
A01,SALESID0001,PG04,ITEM0296,201627,201627,3599,822,2777,2500,0.305362601
A01,SALESID0001,PG04,ITEM0296,201628,201628,3599,822,2777,2500,0.305362601
A01,SALESID0001,PG04,ITEM0296,201629,201628,3599,267,3332,2999,0.166712976
A01,SALESID0001,PG04,ITEM0297,201605,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201606,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201607,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201608,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201609,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201610,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201611,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201612,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201613,201601,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201614,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201615,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201616,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201617,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201618,201601,3399,400,2999,2699,0.205942924
A01,SALESID0001,PG04,ITEM0297,201619,201619,3399,400,2999,2700,0.20564872
A01,SALESID0001,PG04,ITEM0297,201620,201620,3399,622,2777,2500,0.264489556
A01,SALESID0001,PG04,ITEM0297,201621,201621,3399,622,2777,2500,0.264489556
A01,SALESID0001,PG04,ITEM0297,201622,201622,3399,622,2777,2500,0.264489556
A01,SALESID0001,PG05,ITEM0091,201632,201628,1099,262,837,754,0.313921747
A01,SALESID0001,PG04,ITEM0309,201633,201619,0,411,-411,-370,0.25
A01,SALESID0001,PG04,ITEM0351,201633,201619,0,22,-22,-20,0.25
A01,SALESID0001,PG04,ITEM0297,201623,201623,3399,622,2777,2500,0.264489556
A01,SALESID0001,PG04,ITEM0297,201624,201624,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0297,201625,201625,3399,733,2666,2400,0.293909974
A01,SALESID0001,PG04,ITEM0297,201626,201626,3399,733,2666,2400,0.293909974
A01,SALESID0001,PG04,ITEM0297,201627,201627,3399,733,2666,2400,0.293909974
A01,SALESID0001,PG04,ITEM0297,201628,201628,3399,733,2666,2400,0.293909974
A01,SALESID0001,PG04,ITEM0297,201629,201628,3399,178,3221,2899,0.147102089
A01,SALESID0001,PG04,ITEM0298,201608,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201609,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201610,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201611,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201612,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201613,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201614,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0298,201615,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0298,201616,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0298,201617,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201618,201601,3999,333,3666,3299,0.175043761
A01,SALESID0001,PG04,ITEM0298,201619,201619,3999,333,3666,3300,0.174793698
A01,SALESID0001,PG04,ITEM0298,201620,201620,3999,778,3221,2899,0.275068767
A01,SALESID0001,PG04,ITEM0298,201621,201621,3999,778,3221,2899,0.275068767
A01,SALESID0001,PG04,ITEM0298,201622,201622,3999,778,3221,2899,0.275068767
A01,SALESID0001,PG04,ITEM0298,201623,201623,3999,778,3221,2899,0.275068767
A01,SALESID0001,PG04,ITEM0298,201624,201624,3999,333,3666,3300,0.174793698
A01,SALESID0001,PG04,ITEM0298,201625,201625,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0298,201626,201626,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0298,201627,201627,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0298,201628,201628,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0298,201629,201628,3999,333,3666,3300,0.174793698
A01,SALESID0001,PG04,ITEM0299,201608,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201609,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201610,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201611,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201612,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201613,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201614,201601,3799,467,3332,2999,0.210581732
A01,SALESID0001,PG04,ITEM0299,201615,201601,3799,467,3332,2999,0.210581732
A01,SALESID0001,PG04,ITEM0299,201616,201601,3799,467,3332,2999,0.210581732
A01,SALESID0001,PG04,ITEM0299,201617,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201618,201601,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201619,201619,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201620,201620,3799,689,3110,2799,0.263227165
A01,SALESID0001,PG04,ITEM0299,201621,201621,3799,689,3110,2799,0.263227165
A01,SALESID0001,PG04,ITEM0275,201522,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201523,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201524,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201525,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201526,201601,2399,622,1777,1599,0.33347228
A01,SALESID0001,PG04,ITEM0275,201527,201601,2399,622,1777,1599,0.33347228
A01,SALESID0001,PG04,ITEM0287,201624,201624,3099,322,2777,2500,0.193288157
A01,SALESID0001,PG04,ITEM0287,201625,201625,3099,1100,1999,1800,0.419167473
A01,SALESID0001,PG04,ITEM0287,201626,201626,3099,1100,1999,1800,0.419167473
A01,SALESID0001,PG04,ITEM0275,201533,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201534,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201535,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201536,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201537,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201538,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201539,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201540,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201541,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201542,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201543,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201544,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201545,201601,2399,900,1499,1499,0.375156315
A01,SALESID0001,PG04,ITEM0275,201546,201601,2399,900,1499,1499,0.375156315
A01,SALESID0001,PG04,ITEM0275,201547,201601,2399,900,1499,1499,0.375156315
A01,SALESID0001,PG04,ITEM0275,201548,201601,2399,900,1499,1499,0.375156315
A01,SALESID0001,PG04,ITEM0275,201549,201601,2399,900,1499,1499,0.375156315
A01,SALESID0001,PG04,ITEM0275,201550,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201551,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201552,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201553,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201601,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201602,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201603,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG04,ITEM0275,201604,201601,2399,178,2221,1999,0.16673614
A01,SALESID0001,PG04,ITEM0275,201605,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201606,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201607,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201608,201601,2399,511,1888,1699,0.291788245
A01,SALESID0001,PG04,ITEM0275,201609,201601,2399,400,1999,1799,0.25010421
A01,SALESID0001,PG03,ITEM0176,201630,201628,749,17,732,659,0.120160214
A01,SALESID0001,PG04,ITEM0239,201632,201619,0,133,-133,-120,0.25
A01,SALESID0001,PG04,ITEM0288,201428,201601,2899,1100,1799,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201429,201601,2899,690,2209,2209,0.238013108
A01,SALESID0001,PG04,ITEM0288,201430,201601,2899,690,2209,2209,0.238013108
A01,SALESID0001,PG04,ITEM0288,201434,201601,2899,690,2209,2209,0.238013108
A01,SALESID0001,PG04,ITEM0288,201435,201601,2899,690,2209,2209,0.238013108
A01,SALESID0001,PG04,ITEM0288,201436,201601,2899,690,2209,2209,0.238013108
A01,SALESID0001,PG04,ITEM0288,201440,201601,2899,680,2219,2219,0.234563643
A01,SALESID0001,PG04,ITEM0288,201441,201601,2899,680,2219,2219,0.234563643
A01,SALESID0001,PG04,ITEM0288,201442,201601,2899,680,2219,2219,0.234563643
A01,SALESID0001,PG04,ITEM0288,201450,201601,2899,680,2219,2219,0.234563643
A01,SALESID0001,PG04,ITEM0288,201451,201601,2899,1200,1699,1699,0.41393584
A01,SALESID0001,PG04,ITEM0288,201452,201601,2899,455,2444,2200,0.241117627
A01,SALESID0001,PG04,ITEM0288,201501,201601,2899,455,2444,2200,0.241117627
A01,SALESID0001,PG04,ITEM0288,201502,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201503,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201504,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201505,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201506,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201507,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201508,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201509,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201510,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201511,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201512,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201513,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201514,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201515,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201516,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201517,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201518,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201519,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201520,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201521,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201522,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201523,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201524,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201525,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201526,201601,2899,900,1999,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201527,201601,2899,900,1999,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201528,201601,2899,900,1999,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201529,201601,2899,900,1999,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201530,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201531,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201532,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201533,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201534,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201535,201601,2899,789,2110,1899,0.344946533
A01,SALESID0001,PG04,ITEM0288,201536,201601,2899,789,2110,1899,0.344946533
A01,SALESID0001,PG04,ITEM0288,201537,201601,2899,789,2110,1899,0.344946533
A01,SALESID0001,PG04,ITEM0288,201538,201601,2899,789,2110,1899,0.344946533
A01,SALESID0001,PG04,ITEM0288,201539,201601,2899,234,2665,2399,0.172473267
A01,SALESID0001,PG04,ITEM0288,201540,201601,2899,567,2332,2099,0.275957227
A01,SALESID0001,PG04,ITEM0288,201541,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201542,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0288,201543,201601,2899,678,2221,1999,0.31045188
A01,SALESID0001,PG04,ITEM0299,201622,201622,3799,689,3110,2799,0.263227165
A01,SALESID0001,PG04,ITEM0299,201623,201623,3799,689,3110,2799,0.263227165
A01,SALESID0001,PG04,ITEM0299,201624,201624,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0299,201625,201625,3799,800,2999,2700,0.289286654
A01,SALESID0001,PG04,ITEM0299,201626,201626,3799,800,2999,2700,0.289286654
A01,SALESID0001,PG04,ITEM0299,201627,201627,3799,800,2999,2700,0.289286654
A01,SALESID0001,PG04,ITEM0299,201628,201628,3799,800,2999,2700,0.289286654
A01,SALESID0001,PG04,ITEM0299,201629,201628,3799,245,3554,3199,0.157936299
A01,SALESID0001,PG04,ITEM0300,201619,201619,5799,356,5443,4899,0.155199172
A01,SALESID0001,PG04,ITEM0300,201620,201620,5799,356,5443,4899,0.155199172
A01,SALESID0001,PG04,ITEM0300,201621,201621,5799,356,5443,4899,0.155199172
A01,SALESID0001,PG04,ITEM0300,201622,201622,5799,356,5443,4899,0.155199172
A01,SALESID0001,PG04,ITEM0300,201623,201623,5799,356,5443,4899,0.155199172
A01,SALESID0001,PG04,ITEM0300,201625,201625,5799,911,4888,4400,0.241248491
A01,SALESID0001,PG04,ITEM0300,201626,201626,5799,911,4888,4400,0.241248491
A01,SALESID0001,PG04,ITEM0300,201627,201627,5799,911,4888,4400,0.241248491
A01,SALESID0001,PG04,ITEM0300,201628,201628,5799,911,4888,4400,0.241248491
A01,SALESID0001,PG04,ITEM0301,201619,201619,5599,267,5332,4799,0.142882658
A01,SALESID0001,PG04,ITEM0301,201620,201620,5599,267,5332,4799,0.142882658
A01,SALESID0001,PG04,ITEM0301,201621,201621,5599,267,5332,4799,0.142882658
A01,SALESID0001,PG04,ITEM0301,201622,201622,5599,267,5332,4799,0.142882658
A01,SALESID0001,PG04,ITEM0301,201623,201623,5599,267,5332,4799,0.142882658
A01,SALESID0001,PG04,ITEM0301,201625,201625,5599,822,4777,4300,0.232005715
A01,SALESID0001,PG04,ITEM0301,201626,201626,5599,822,4777,4300,0.232005715
A01,SALESID0001,PG04,ITEM0301,201627,201627,5599,822,4777,4300,0.232005715
A01,SALESID0001,PG04,ITEM0301,201628,201628,5599,822,4777,4300,0.232005715
A01,SALESID0001,PG04,ITEM0302,201420,201601,3999,670,3329,3329,0.167541885
A01,SALESID0001,PG05,ITEM0075,201632,201628,899,173,726,654,0.272525028
A01,SALESID0001,PG04,ITEM0302,201421,201601,3999,670,3329,3329,0.167541885
A01,SALESID0001,PG04,ITEM0302,201422,201601,3999,670,3329,3329,0.167541885
A01,SALESID0001,PG04,ITEM0288,201425,201601,2899,1100,1799,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201426,201601,2899,1100,1799,1799,0.379441187
A01,SALESID0001,PG04,ITEM0288,201427,201601,2899,1100,1799,1799,0.379441187
A01,SALESID0001,PG04,ITEM0302,201426,201601,3999,1400,2599,2599,0.350087522
A01,SALESID0001,PG04,ITEM0302,201427,201601,3999,1400,2599,2599,0.350087522
A01,SALESID0001,PG04,ITEM0302,201428,201601,3999,1400,2599,2599,0.350087522
A01,SALESID0001,PG04,ITEM0302,201429,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201430,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201431,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201432,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201433,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201434,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201435,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201436,201601,3999,780,3219,3219,0.195048762
A01,SALESID0001,PG04,ITEM0302,201437,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201438,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201439,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201440,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201441,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201442,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201450,201601,3999,1000,2999,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201451,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201452,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201501,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201502,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201503,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201504,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201505,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201506,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0302,201507,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0302,201508,201601,3999,556,3443,3099,0.225056264
A01,SALESID0001,PG04,ITEM0302,201509,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201510,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201511,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201512,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201513,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201514,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201515,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201516,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201517,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201518,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201519,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0302,201520,201601,3999,667,3332,2999,0.250062516
A01,SALESID0001,PG04,ITEM0302,201521,201601,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0302,201522,201601,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0302,201523,201601,3999,889,3110,2799,0.300075019
A01,SALESID0001,PG04,ITEM0302,201524,201601,3999,445,3554,3199,0.200050013
A01,SALESID0001,PG04,ITEM0276,201334,201601,2299,600,1699,1699,0.260983036
A01,SALESID0001,PG04,ITEM0276,201335,201601,2299,600,1699,1699,0.260983036
A01,SALESID0001,PG04,ITEM0276,201336,201601,2299,600,1699,1699,0.260983036
A01,SALESID0001,PG04,ITEM0276,201337,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201338,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201339,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201340,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201341,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201342,201601,2299,500,1799,1799,0.217485863
A01,SALESID0001,PG04,ITEM0276,201345,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG04,ITEM0276,201346,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG04,ITEM0276,201347,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG04,ITEM0276,201348,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG04,ITEM0276,201349,201601,2299,800,1499,1499,0.347977381
A01,SALESID0001,PG04,ITEM0276,201402,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201403,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201404,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201406,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201407,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201408,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201409,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201410,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201411,201601,2299,300,1999,1999,0.130491518
A01,SALESID0001,PG04,ITEM0276,201415,201601,2299,290,2009,2009,0.126141801
A01,SALESID0001,PG04,ITEM0276,201416,201601,2299,290,2009,2009,0.126141801
A01,SALESID0001,PG04,ITEM0276,201417,201601,2299,290,2009,2009,0.126141801
A01,SALESID0001,PG04,ITEM0276,201420,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201421,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201422,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201423,201601,2299,290,2009,2009,0.126141801
A01,SALESID0001,PG04,ITEM0276,201424,201601,2299,290,2009,2009,0.126141801
A01,SALESID0001,PG04,ITEM0276,201425,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201426,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201427,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG03,ITEM0204,201632,201628,1699,145,1554,1399,0.176574456
A01,SALESID0001,PG04,ITEM0344,201631,201619,0,78,-78,-71,0.25
A01,SALESID0001,PG04,ITEM0224,201631,201619,0,178,-178,-161,0.25
A01,SALESID0001,PG04,ITEM0276,201428,201601,2299,510,1789,1789,0.221835581
A01,SALESID0001,PG04,ITEM0276,201431,201601,2299,410,1889,1889,0.178338408
A01,SALESID0001,PG04,ITEM0276,201432,201601,2299,410,1889,1889,0.178338408
A01,SALESID0001,PG04,ITEM0276,201433,201601,2299,410,1889,1889,0.178338408
A01,SALESID0001,PG04,ITEM0276,201434,201601,2299,520,1779,1779,0.226185298
A01,SALESID0001,PG04,ITEM0276,201435,201601,2299,520,1779,1779,0.226185298
A01,SALESID0001,PG04,ITEM0276,201436,201601,2299,520,1779,1779,0.226185298
A01,SALESID0001,PG04,ITEM0302,201423,201601,3999,600,3399,3399,0.150037509
